userId,headlineId,headlineName,clickbait,interaction
78,7353,"19 Facts Guaranteed To Make All ""Harry Potter"" Fans Feel Old",yes,1
78,5623,This Beautiful Comic Pays Tribute To Two-Spirit Indigenous People Lost To Violence,yes,1
78,14600,Dads Everywhere Have Fallen In Love With Adele,yes,1
78,14123,Take This Food Test And Prove If You're A Real Californian,yes,1
78,30937,US Marine arrested at Logan International Airport for possessing bomb making material,no,1
78,12480,18 Chelsea Handler Quotes For When You Need A Sassy Comeback,yes,1
78,29181,Olympic Champion Wanjiru Leads a New Wave of Marathoners,no,1
78,26555,Philippines prepares for new typhoon,no,1
78,19469,Court of Appeal upholds Ontario's talks with Caledonia,no,1
78,31627,Zimbabwe Opposition Figure to Be Tried for Terrorism,no,1
78,17030,Rudd heckled over 5% climate target,no,1
78,2501,Can We Guess Your Zodiac Sign From The Animal You Choose,yes,1
78,31772,"The Start of a Crisis, Through the Lens of Avis",no,1
78,25281,Southwest Plans Buyouts After Big Quarterly Loss,no,1
78,4353,21 Heartbreaking Confessions About Working Retail On The Holidays,yes,1
78,2039,21 Hilarious Tweets About TV That Will Make You Laugh Every Time,yes,1
78,29518,"Russian tour boat sinks, killing over 100",no,1
78,24074,Knight to Leave Nike Top Job,no,1
78,30371,Celebrity Priest Says He Is Torn Between Church and Girlfriend,no,1
78,29907,World's Tallest Geyser Erupts,no,1
78,18698,Bed Bugs Are Traveling (Not Just on Your Body),no,1
78,4767,Spike Lee's New Film Sticks Women With The Responsibility To End Violence,yes,1
78,5338,When Everyone Assumes You're High,yes,1
78,5830,"Dear Men, Stop Wearing Boxers With Board Shorts",yes,1
78,18170,UBS sees net income jump 15 percent,no,1
78,27575,U.S. magazine TV Guide to drop local editions in makeover,no,1
78,30745,Pope concludes visit to US with Mass at Yankee Stadium,no,1
79,16588,Maryland Strikes a Blow for the A.C.C.,no,1
79,31685,"Canadian jail inmates used nail clippers to escape, report finds",no,1
79,11462,"17 ""Family Feud"" Answers That Will Never Stop Being Funny",yes,1
79,20336,"New Jobless Filings Fall, but Long-Term Claims Rise",no,1
79,8481,Can You Make It Into This Top Secret Club,yes,1
79,8893,Request A Post And We'll Literally Write It For You,yes,1
79,27968,"Passenger claims to have bomb, killed by air marshals at Miami International Airport",no,1
79,28808,Selling Old Yankee Stadium One Memento at a Time,no,1
79,31344,"Airbus, Orders in Hand, Finds Reasons to Be Upbeat",no,1
79,6598,Disney Princes With Average Bodies,yes,1
79,20123,Grover Norquist attempts to trademark 'K Street Project',no,1
79,30037,Hawaii Debates Same-Sex Unions,no,1
79,20744,Netherlands Sends Dominicans to an Improbable Exit in W.B.C.,no,1
79,1766,"23 Of Monica Geller's Most Iconic Lines On ""Friends""",yes,1
79,25278,Court Orders Search of White House Computers,no,1
79,13154,How Many Of These Must See Action Movies Have You Watched,yes,1
79,23144,"Trevor Hoffman Keeps Low Profile, Savoring Fresh Start With Brewers",no,1
79,1121,Do You Remember What Color Eyes These Celebs Have,yes,1
79,22990,Torrential downpours cause significant flooding in northeastern Scotland,no,1
79,7994,I Literally Can't Tell The Difference Between Nolte And Busey,yes,1
79,6700,The 16 Craziest Celebrity Mug Shots Of All Time,yes,1
79,19237,Reverberations as Door Slams on Hope of Change,no,1
79,3558,31 Magical Tattoos That You'll Never Regret,yes,1
79,24712,Buying High and Selling Low,no,1
79,16489,"Biological Encyclopedia website too popular on first day, crashes",no,1
79,26262,Yankees Hire Top Real Estate Brokerage to Market Its Premium Tickets,no,1
79,7737,Couples Photoshop Each Other,yes,1
79,28852,IEEE approves S1600 & S3200 transmission standards,no,1
79,28522,Tee Times May Keep Some Players Under Rain Clouds,no,1
79,10933,"We Know Which ""Game Of Thrones"" Character You Don't Like Based On Your Zodiac",yes,1
79,7542,Which Ugly Christmas Sweater Should You Wear,yes,1
79,24116,Floods in South Africa wreak havoc,no,1
79,11936,Literally Just A Bunch Of Really Funny Tweets,yes,1
79,21596,Sitting Pretty at Rio Tinto,no,1
79,20369,"UConn Is Stunned, Disappointed, and Exhausted",no,1
79,18594,"Rose, in Playoff Debut, Outduels Rondo and the Celtics",no,1
79,16279,Gift of footballs from United States offends Afghans inadvertently,no,1
79,25990,Politicians Disappear More Often Than You Think,no,1
79,13772,This Woman Shares Her Story Of When She Really Hurt Her Vagina,yes,1
79,19282,"Obama announces plan to build roads, railroads and runways",no,1
79,14499,27 Reactions You Definitely Had To The 2016 Golden Globe Nominations,yes,1
79,20268,"Magnitude 6.4 earthquake hits east coast of Honshu, Japan",no,1
79,18401,Lighting Industry Looks at LED Bulbs for the Home,no,1
79,16566,Filesharing software distributor LimeWire ordered to close by court,no,1
79,30109,Marine scientist says Australia's blobfish faces extinction,no,1
79,15784,7 Hot Guys From Music Videos You Should Definitely Follow On Instagram,yes,1
79,10014,24 Trips That Actually Changed People's Lives,yes,1
79,9852,How Mean Are You Really,yes,1
79,15665,20 Signs You Grew Up In Miami During The '90s,yes,1
79,28796,Fourth Lebanon bomb rocks shopping mall,no,1
80,6938,"Misophonia Is A Real, Awful Thing, And You Just Might Have It",yes,1
80,28219,Scientist Promotes Idea of Chaco Meridian in Southwest,no,1
80,11796,5 Famous Guys Who Are Masters At Saying One Particular Word,yes,1
80,2456,The Try Guys Try Coding With Girls Who Code,yes,1
80,11621,19 Slow Internet Connection Texts That Are Just Too Real,yes,1
80,7426,How Well-Mannered Are You,yes,1
80,16223,US report says Afghanistan has significant mineral wealth,no,1
80,22808,Value Fund Managers See Big Opportunities Ahead,no,1
80,15139,This Man Is Giving His Software Away For Free To Help People With Disabilities,yes,1
80,94,"How Well Do You Remember ""The Vampire Diaries"" Murder House Party",yes,1
80,9890,"31 Posts That Prove ""Harry Potter"" Has The Funniest Fans",yes,1
80,12121,19 Tweets That Are Too Funny If You Love Beauty,yes,1
80,26912,Google begins selling print ads,no,1
80,715,12 Unexpectedly Bizarre Moments From British Court Cases,yes,1
80,26904,Fast evolution observed in butterflies,no,1
80,3463,"Celebrities Reading The Lyrics To ""Hotline Bling"" Is Hilarious",yes,1
80,29891,Geithner Defends His Approach to Banking Rescue,no,1
80,30287,Yale University builds world's first anti-laser,no,1
80,24466,Ivan Basso Tries to  Rebuild a Career and a Reputation,no,1
80,19272,"Finland, Estonia and Greece ratify the EU's Treaty of Lisbon",no,1
80,16385,"Despite Profit Decline, Optimistic Words at Nokia",no,1
80,28221,"Hospital in Essex, England fined £50,000 after patient dies due to health and safety breaches",no,1
80,14,Who Is Your Celebrity Ex Based On Your Zodiac,yes,1
80,29092,Bomb discovered in toilet on Iranian plane; defused safely,no,1
80,24080,"Profit Rises at Hormel,  Beating Estimates",no,1
80,29677,"International ban on cluster bombs ""very close"" says British Prime Minister",no,1
80,17856,Indonesian goverment bans pornographic sites,no,1
80,30421,US televangelist Pat Robertson apologizes for assassination remark,no,1
80,1056,21 Photos Of Green Mangoes That'll Make You Drool,yes,1
80,16505,Slovenian cyclist Jure Robič dies in traffic accident aged 45,no,1
80,21902,Jury acquits three in Politkovskaya murder trial,no,1
80,15600,18 Confessions About Married Sex That Will Break Your Heart,yes,1
80,9610,Tyra Banks Announced The Birth Of Her First Child In The Most Adorable Way,yes,1
80,9294,"How Far Would You Make It On ""Legends Of The Hidden Temple""",yes,1
80,29549,Reverend Billy Joe Daugherty dies at the age of 57,no,1
80,16288,Astros defeat Cardinals in second game of NLC,no,1
80,2217,Can You Guess The Video Game From Its Terrible Summary,yes,1
80,30455,Toronto police announce arrests of 96 people in drug-trafficking investigation,no,1
80,13116,"Can You Match The ""Series Of Unfortunate Events"" Illustration To The Book",yes,1
80,2302,8 Signs You Were Raised In The South,yes,1
80,26429,U.S. Moves Against Top Mexican Drug Cartel,no,1
80,7298,18 Times #GrowingUpTheOldestChild Was Way Too Real,yes,1
80,23630,UN health expert warns Bird Flu could kill 150 million,no,1
80,31996,"British Liberal Democrat Patsy Calton, 56, dies of cancer",no,1
80,19405,U.S. Marines accused of assaulting Australian freed by U.S. military court,no,1
80,16591,Leipheimer Can Only Watch as Astana Teammates Move On,no,1
80,12028,The Hardest British Flag Quiz You Will Ever Take,yes,1
80,17259,Names of Australians killed in helicopter crash released,no,1
80,27401,Namibia votes in presidential election,no,1
80,3552,How Well Do You Really Know Chocolate Chip Cookies,yes,1
81,20193,"In St. Louis, Glorious Stadium Honors Glorious Past",no,1
81,1273,"17 Unforgettable Childhood Moments From Playing ""Crosscountry Canada""",yes,1
81,31645,"With Goals Again Scarce, Rangers Hold On Against Islanders",no,1
81,29622,Civil unrest in Iranian cities after Ahmadinejad declares victory,no,1
81,23841,"Former Pasqua aide claims Iraq intended to reward Charles Pasqua, denies having received oil",no,1
81,18555,Greens Technology: Sensors Help Save Water,no,1
81,24208,"Wall collapse kills twelve in Chhattisgarh, India",no,1
81,23099,"Fifty killed in commuter plane crash in Clarence Center, New York",no,1
81,22491,South Korea begins sending indictments via SMS,no,1
81,7468,21 Candid Photos Of Old Hollywood Celebs,yes,1
81,3010,My Path To Trans Motherhood,yes,1
81,6954,An Open Letter To A Possible Future Mass Shooter,yes,1
81,30894,"Lewis ""Scooter"" Libby indicted on five charges",no,1
81,8665,Get Ready To Indulge With BuzzFeed Tasty's Newsletter,yes,1
81,840,What's Your Actual Name Based On Your Birth Month,yes,1
81,10453,"J.K. Rowling And Daniel Radcliffe Lead ""Harry Potter"" Stars Paying Tribute To Alan Rickman",yes,1
81,17247,New Challengers Aim for Federer at Wimbledon,no,1
81,2440,Lil Bub Has A New Yule Log Video That You Need To See,yes,1
81,4030,Which One Direction Music Video Is Your Favorite,yes,1
81,23346,Somali pirates capture two ships,no,1
81,28546,The Case for Paying the A.I.G. Bonuses,no,1
81,12495,19 Ways Pink Eyeshadow Can Actually Look Totally Badass,yes,1
81,24957,"Lucas Glover, Sleeper Pick",no,1
81,13433,What Kind Of Candy Are You Actually,yes,1
81,23975,Hedge Fund Manager Accused of Fraud,no,1
81,12832,15 Wonderfully Nerdy Subscription Boxes Every Culture Vulture Will Adore,yes,1
81,11744,Which Christmas Movie Matches Your Zodiac Sign,yes,1
81,20933,ESA launches largest commercial telecom satellite,no,1
81,13888,Which Fictional Character Are You Based On Your Taste In Music,yes,1
81,22707,"Nortel to Cut Another 3,200 Jobs",no,1
81,31009,Greater Manchester Police Chief found dead,no,1
81,15082,Days Of Our Lives Just Revealed Who The Serial Killer Is,yes,1
81,17550,Criminal charges filed in Nov. 19 NBA brawl,no,1
81,13913,"9 Fucking Ugly Tattoos Transformed Into Something New On ""Tattoo Fixers""",yes,1
81,13605,This Guy Filmed A Music Video From His Wrist And It's Amazing,yes,1
81,24862,"Scottish archaeology student discovers 5,000 year old chewing gum in Finland",no,1
81,25732,Iraqi Lawmaker Is Charged With Masterminding an Attack on Parliament,no,1
81,3417,15 Things People Who Talk To Themselves Will Understand,yes,1
81,3255,Ring The 'Ol Cheating Alarm: Calvin Harris Was Spotted Leaving A Grocery Store,yes,1
81,20317,Andrew Sayers resigns National Museum of Australia directorship,no,1
81,22087,Ben Folds performs at Western Connecticut State University,no,1
81,473,19 People Who Are Never Allowed To Use A Microwave Again,yes,1
81,28146,British Supermarket Chain  Places Bets on Banking,no,1
81,3670,Black-ish Will Tackle The N-Word In Season Premiere,yes,1
81,5036,19 Practical Things You Should Actually Ask For For Christmas,yes,1
81,13516,"Kanye West Has Revealed His Album Title Is ""The Life Of Pablo""",yes,1
81,12690,24 Desserts Guaranteed To Make Caramel Lovers Drool,yes,1
81,3491,What's The Weirdest Thing You've Gotten While Trick-Or-Treating,yes,1
81,27757,Israel rejects U.S. call for freeze on West Bank settlements,no,1
81,15923,12 Headlines From 2015 That Are 100% Actually True,yes,1
82,14953,These Billboards In Wyoming Might Make You Want To Get Tested,yes,1
82,18299,Iraqi rebels seize control of Ramadi's inner city,no,1
82,8394,A Man Had His Body Photoshopped In 18 Countries To Examine Global Beauty Standards,yes,1
82,6041,21 Struggles That Are Too Real For Drake,yes,1
82,19458,How an iPhone Can Run 26 Miles,no,1
82,13010,How To Get '70s Inspired Nails,yes,1
82,10215,"Why ""Math Circus"" Is The Most Important Game Of Our Generation",yes,1
82,27218,US Fed chairman Bernanke says recession could end this year,no,1
82,6605,Christmas Vs. Jewish Christmas: Which Will Win,yes,1
82,13371,"29 Remarkable Behind-The-Scenes Photos From ""Back To The Future""",yes,1
82,22465,WHOI sub Nereus explores deepest area of Pacific Ocean,no,1
82,19753,"In Return to Racing, Michael Phelps Starts With Two Wins",no,1
82,9348,"Are You Lying When You Say You ""Love"" Kale",yes,1
82,17915,"Chinese girl who was hit and run by two drivers, ignored by eighteen people, dies",no,1
82,26888,"Tsunami toll passes 80,000 people as relief effort continues",no,1
82,17685,"RIA Novosti celebrates 70th anniversary, uploads 100 images to Wikimedia Commons",no,1
82,24455,Iran to Begin Tests at Nuclear Station,no,1
82,30462,Female lawyers to be granted court access in Saudi Arabia,no,1
82,19738,Insurance Change for Veterans Is Scrapped,no,1
82,5398,22 Pure Things That Will Cleanse Your Broken Soul,yes,1
82,9510,19 Photos That Accidentally Look Like Renaissance Art,yes,1
82,2343,Someone At The All India Bakchod Office Has Lost Their Damn Mind,yes,1
82,5577,14 People Who've Had Their Faith Shattered By A Packet Of Lays,yes,1
82,5142,Paul Walker's Daughter Has Found The Perfect Way To Remember Her Late Father,yes,1
82,14819,The 12 Days Of Khaled,yes,1
82,3117,Literally Just A Bunch Of Funny OITNB Quotes,yes,1
82,28424,6.4 magnitude earthquake hits Chile,no,1
82,21031,Rising Generation in Pakistan Sees Social Change as Their Responsibility,no,1
82,19234,North Korea to Put U.S. Journalists on Trial,no,1
82,19044,Thief steals over €6 million worth of jewels from Paris store,no,1
82,19286,7 Bombs Strike in Iraq as Violence Spreads,no,1
82,26439,€8bn bank bailout in Ireland,no,1
82,12331,21 Texts Everyone Who Is Anxious Has Definitely Sent,yes,1
82,18286,Cross Inflation Off the Long List of Worries,no,1
82,25743,US Supreme Court dismisses appeal on Obama's citizenship,no,1
82,13922,These Baby Koala Joeys Are Too Cute,yes,1
82,22322,Sony unveils Playstation 3,no,1
82,17710,Representative for ACLU tells Wikinews their opinion on lifting of Wikileaks court injunction,no,1
82,458,You Can Officially Make It Through A Whole Day With Just Star Wars Merch,yes,1
82,24964,Kuiper Belt object to become comet in approx. 2 million years,no,1
82,29447,CanadaVOTES: NDP candidate Hana Razga running in Edmonton—Leduc,no,1
82,18700,Mugabe: A vote for MDC is a wasted vote,no,1
82,4224,53 Insanely Creative Matching Tattoo Ideas,yes,1
82,27279,"Airliner crashes in China, 42 killed",no,1
82,24451,MTV to Put a Bit More Music Back on Television,no,1
82,22344,Talk of a New Curse as Red Sox Beat Yankees Again,no,1
82,21890,"Two-story building in Lynn, Massachusetts catches fire",no,1
82,27241,MGM Mirage to Raise $2.5 Billion in Stock and Bond Sale,no,1
82,14105,Kim Kardashian West Has Her Own Emoijs And They're Pretty Amazing,yes,1
82,23187,Christmas Island detention centre reopened,no,1
83,30956,New Zealand pilots receive bravery awards for foiling airliner hijack,no,1
83,4684,"14 Things You Never Noticed During The Opening Number From ""Beauty And The Beast""",yes,1
83,22815,18-year US media ban on covering return of fallen soldiers lifted,no,1
83,7692,14 Irresistible Pumpkin-Scented Beauty Products,yes,1
83,24125,Food packages to Vestas occupiers cut off,no,1
83,18137,West Indies wins the third match of the cricket series against India,no,1
83,10514,#COCKROACHESANDCHER Is The Most Important Hashtag Of This Century,yes,1
83,15637,Zayn Malik Has Grey Hair Now And People Are Losing Their Damn Minds,yes,1
83,11602,"We Know Your Fave ""1989"" Song Based On The Calvin Harris You Choose",yes,1
83,27812,"In Reno, Nev. Art Canvases That Include Shag Carpet",no,1
83,2039,21 Hilarious Tweets About TV That Will Make You Laugh Every Time,yes,1
83,7149,Can We Guess If You're A Belieber Or Directioner,yes,1
83,1675,23 Products That'll Help You Be An Actual Adult,yes,1
83,6861,25 Things People With Thick Hair Can Simply Never Do,yes,1
83,14161,68 New Year's Resolutions That Will Help You Own Your Twenties In 2016,yes,1
83,22862,"Maliki Pushes for Election Gains, Despite Fears",no,1
83,30882,Sectarian Politics in Iraq Stall Efforts to Govern in the Provinces,no,1
83,8602,This New Beauty Trend Uses Pieces Of Plexiglass To Color Hair,yes,1
83,2930,31 Very Real San Francisco Problems,yes,1
83,26195,Fans of OS/2 want IBM to release it as open-source software,no,1
83,28601,Manhattan Is Awash in Sublet Office Space,no,1
83,19238,"Eight killed in Dagestan, Russia after ambush",no,1
83,14435,Solve This Crossword Puzzle For A Good Cause,yes,1
83,5518,21 Sibling Horror Stories That'll Make You Cringe,yes,1
83,13103,159 Disney Quotes For When You Need An Instagram Caption,yes,1
83,25506,Mars orbiter finds widespread evidence of water-bearing minerals,no,1
83,26551,South Korean navy ship sinks off North Korean coast,no,1
83,7308,Are You More Toad Or Yoshi,yes,1
83,24119,"English Football: Manchester United News for August 6, 2008",no,1
83,14539,15 Things You Never Noticed About Owning A Cat,yes,1
83,17834,Russia Opens LNG Plant to Supply Asia With Fuel,no,1
83,4397,18 Of The Greatest Photos To Have Taken Place Inside A Photo Booth,yes,1
83,29721,Australia to honour Steve Irwin with nature park,no,1
83,19997,"Apartment fire in south London, England claims victim from smoke inhalation",no,1
83,6538,Daniel Craig And Rachel Weisz Just Set Whole New Relationship Goals,yes,1
83,24135,McEnroe Wants Academy to Revive Tennis in New York,no,1
83,13071,Mariah Carey Is Getting Her Own MAC Collection And It Is Incredible,yes,1
83,20337,"Large magnitude 7.8 earthquake, aftershock strikes Vanuatu region",no,1
83,22211,Republican leads race to fill Ted Kennedy's vacated US Senate seat,no,1
83,248,I JUST POOPED MY PANTS,yes,1
83,19430,Lakers Succeed Without Excelling,no,1
83,9445,27 DIY Jewelry Projects That Are Actually Easy,yes,1
83,20532,Works valued at €100 million stolen from the Musée d'Art Moderne de la Ville de Paris,no,1
83,17026,John Major weighs in on Scottish independence debate,no,1
83,26533,"Three-car accident in Birmingham, England leaves eight injured",no,1
83,28036,"Oldest user of Twitter, Ivy Bean, dies at 104",no,1
83,5851,Can We Guess What Kind Of 20-Something You Are,yes,1
83,11267,Everyday Struggles Of A Germophobe,yes,1
83,7939,We Sat Through The Entire New Justin Bieber Album And Here's What It Sounds Like,yes,1
83,4408,Kate Hudson And Jimmy Fallon Played A Perfect Game Of Dubsmash Together,yes,1
84,12869,19 Musical Theater Songs Every Human Should Listen To Before They Die,yes,1
84,25696,Cassini spacecraft collects sample from geyser on Saturn's moon Enceladus,no,1
84,26975,Slovakia on track to adopt euro in 2009,no,1
84,31538,"The Market Is Up, but for How Long?",no,1
84,19964,New species of dart frog discovered in Colombia,no,1
84,20054,"For the Ultimate Board Champion, Mix Surf, Turf and Snow",no,1
84,11440,17 Of The Saddest Gingerbread Houses This Year,yes,1
84,9910,26 Times Old People Were The Best People On The Internet In 2015,yes,1
84,26735,Organic Dairies Watch the Good Times Turn Bad,no,1
84,14291,23 Horrifying Old Photos That Will Keep You Awake At Night,yes,1
84,27982,Rangers Head Into Playoffs on a Winning Note,no,1
84,23944,Navy helping New Orleans pets,no,1
84,31743,"Giant tuna sold for $177,000 at Japanese fish market",no,1
84,21536,Pelfrey and Mets Take Advantage of Sloppy Nationals,no,1
84,11418,Can We Guess If You Have Brothers Or Sisters,yes,1
84,18336,"In Attacks in Germany, Gun Access and Torment",no,1
84,10777,25 Things Only Girls Over 5-Foot-10 Will Understand,yes,1
84,12562,Tom Daley And Dustin Lance Black Are Engaged To Be Married,yes,1
84,10227,"Can We Tell Which ""Force Awakens"" Character You're Thirsting For Based On Your Taste In Music",yes,1
84,28783,Officials say at least seventeen killed by suspected US drones in Pakistan,no,1
84,23274,"Chloroform spill forces evacuation of building at Canisius College in Buffalo, New York",no,1
84,10151,19 Things Everyone With Naturally Thick Eyebrows Knows To Be True,yes,1
84,28544,Delicacy of the Wild West Lives on for Those So Bold,no,1
84,5650,*NSYNC Vs. Backstreet Boys,yes,1
84,10668,Marco Antonio Solis And Jesus Christ Look The Same And It's Freaking Me Out,yes,1
84,5649,"Which Iconic ""Clueless"" Outfit Are You Based On Your Zodiac",yes,1
84,31766,"4-year-old boy killed by dog in Liverpool, England",no,1
84,27665,CW Adds Shows to Text About,no,1
84,12497,22 Things All Messy Couples Know,yes,1
84,21826,Atkins Nutritionals Inc. goes bankrupt,no,1
84,16965,Stone Age Flutes Found in Germany Offer Clues to Early Music,no,1
84,23057,Tonga renews emergency regulations,no,1
84,18026,Market maker Bernard L. Madoff arrested in $50B 'giant Ponzi scheme',no,1
84,6683,This Is What Life Was Like When Justin Bieber's Nudes Leaked,yes,1
84,8411,Delicious Pull Apart Bread Recipes,yes,1
84,11991,15 Delicious Ways To Make Your Favorite Candy Even Better,yes,1
84,21724,Inter Milan's tour of England back on,no,1
84,21277,"Nothing Is Set in Stone, So Renegotiate",no,1
84,313,17 Photos That Prove Snoop Dogg Has The Greatest Hair Of All Time,yes,1
84,18258,"In Sports Business, Too Many Hopefuls for Too Few Positions",no,1
84,25377,New Zealand Commerce Commission investigating Australian company,no,1
84,20115,State of emergency declared in New York over H1N1 swine flu virus,no,1
84,25623,US state of Arizona signs into law controversial immigration bill,no,1
84,15129,Once You See Jamie Fraser Your Life Will Never Be The Same Again,yes,1
84,15809,Someone Please Teach The BBC How Tennis Works; They Keep Reporting Hingis Won Doubles Matches Alone,yes,1
84,2884,"The First New ""Powerpuff Girls"" Clip Has Buttercup Beating Up A Misogynist Lumberjack",yes,1
84,15676,"Mad Men Mashes Up Perfectly With ""Parks And Rec"" And It's Hilarious",yes,1
84,16625,Mountaineers 'Climb Up' for AIDS funding,no,1
84,11328,Which HGTV Show Should Makeover Your House,yes,1
84,21508,EBay may acquire VoIP firm Skype,no,1
85,27493,Bright object falls from sky over northwest United States,no,1
85,17599,LHC sets new particle energy acceleration record,no,1
85,24109,"Three killed amongst Birmingham, England riots",no,1
85,1342,17 Times You Fell In Love With Gigi Hadid On Instagram,yes,1
85,12131,This Color Test Will Determine Where You Like To Have Sex,yes,1
85,18468,Wikinews interviews Spanish Paralympic track and field athlete Gustavo Nieves Campello,no,1
85,9013,The Romanian Photographer Who Documents Beauty Around The World Is Currently Killing It In India,yes,1
85,14807,"People On Twitter Are Really Confused About ""The Ghost Of Ladbrokes""",yes,1
85,4591,Women Tried Boudoir Photography For The First Time And Loved Every Second Of It,yes,1
85,29322,Gazprom and Dow Expand Emissions Alliance,no,1
85,31088,UK minor faces charges for calling Scientology 'cult' at protest,no,1
85,3260,Signs An Awkward Guy Likes You,yes,1
85,28093,Bounces Start to Go in for Rangers,no,1
85,26873,"On the Bench and Off, the Eminently Quotable Justice Scalia",no,1
85,18245,Romanian artists auction off their works for tsunami victims,no,1
85,27251,Florida suffers from summerlike conditions ahead of cold front,no,1
85,22402,Eight killed in suicide bombing in Algeria,no,1
85,17816,Senate Rejects Interest-Rate Cap on Credit Cards,no,1
85,29979,Justice Dept. Seeks Equity in Sentences for Cocaine,no,1
85,16777,Thai political talk show taken off during media buyout attempt,no,1
85,11621,19 Slow Internet Connection Texts That Are Just Too Real,yes,1
85,23793,US Navy Los Angeles-class attack submarine runs aground near Guam,no,1
85,14892,5 Men Talk About Their Struggles With Body Image,yes,1
85,23610,US Federal Reserve prepares to take over AIG,no,1
85,31336,WebMD and HLTH Plan to Merge,no,1
85,9597,12 Special Educators Told Us Why They Teach Children With Special Needs,yes,1
85,4499,This Is How To Get A Pay Rise (Possibly),yes,1
85,30337,Sarkozy ends French job ban for Eastern Europeans,no,1
85,9616,21 Pictures That Prove You Should Only Ever Drink In Your Room,yes,1
85,10850,27 Things So Gloriously Awkward You Won't Be Able To Look Away,yes,1
85,2804,23 Times Being A Twentysomething Was Perfectly Summed Up By Crap Taxidermy,yes,1
85,19768,"Fear and loathing on the campaign trail, July 2008",no,1
85,30229,Protesting Chinese villagers killed in confrontation with police,no,1
85,13222,Handy Phrases For When You're Just Over People,yes,1
85,13118,Is Adele Going To Call You,yes,1
85,18901,Pizza 'lust' campaign attracts numerous complaints,no,1
85,20103,Rutgers Rally Falls Short Against Purdue,no,1
85,8967,18 Charts That Will Speak To Anyone Who's Nailing This Whole Healthy Thing,yes,1
85,9325,31 Real-Life Bridal Parties Who Nailed The Mix 'N' Match Look,yes,1
85,17572,Russia Begins War Games Near Georgia,no,1
85,8577,"Are You More Disney's ""Sleepy Hollow"" Or ""Wind In The Willows""",yes,1
85,29,This Country Singer Makes Music On His Game Boy In His Spare Time,yes,1
85,12940,"How Well Do You Know The Lyrics To ""Part Of Your World""",yes,1
85,31755,E.W. Scripps Reports a Loss and Will Cut Salaries,no,1
85,3052,"This Cover Of AC/DC's ""Thunderstruck"" On Bagpipes Is Fierce AF",yes,1
85,7001,17 Easy Steps To Wow Your Lover This Valentine's Day,yes,1
85,472,These Five Sisters Did A Photo Shoot To Thank Their Parents For Paying For All Of Their Weddings,yes,1
85,4661,Which Cookie Matches Your Personality,yes,1
85,11673,21 Amazing Holiday Books You Need To Read ASAP,yes,1
85,9592,Which Off-Brand Halloween Costume Should You Wear,yes,1
86,509,Which Member Of Girls Aloud Are You,yes,1
86,25283,"Reality TV Star, Jade Goody, Prepares to Die in Spotlight",no,1
86,21353,No. 1 Connecticut Cruises to Victory Over Providence,no,1
86,7796,13 Things That Happen When Your Best Friends Start Getting Married,yes,1
86,17291,Profit at Williams-Sonoma Plunges 90%,no,1
86,28606,Broadcasting U.S. Open Is Like Four Rounds of Juggling,no,1
86,12256,Iggy Azalea Tried To Clap Back Against T.I. On Twitter,yes,1
86,10004,"Which Season Of ""Buffy The Vampire Slayer"" Is Your Soul",yes,1
86,9978,These Lip Challenge Fails Were So Awful That They Actually Won 2015,yes,1
86,6,32 Cute Things To Distract From Your Awkward Thanksgiving,yes,1
86,30292,Al Qaeda: 'Blair brought destruction to the heart of London',no,1
86,17923,'Unacceptable' and 'without foundation': Poland rejects Russian air crash report,no,1
86,3419,29 Emo Songs You Haven't Thought About Since 2007,yes,1
86,26708,A Global Credit Squeeze Is Felt Unevenly,no,1
86,25782,"Chrysler files for bankruptcy, Fiat Group SpA to run company",no,1
86,7457,11 Craigslist Ads That Will Make Your Skin Crawl,yes,1
86,21185,80 Are Killed in 3 Suicide Bombings in Iraq,no,1
86,4381,8 Things That Happen When Your BFF Starts Dating Someone,yes,1
86,29627,Name Hurting Largest Unit of A.I.G.,no,1
86,825,"The First Trailer For ""I Am Cait"" Season 2 Is Here",yes,1
86,20812,Alleged axe murderer faces an Australian court,no,1
86,6660,21 Signs You Took High School Way Too Seriously,yes,1
86,16112,Microsoft develops anti-virus product,no,1
86,25241,Italian President ends visit to Ghana,no,1
86,27198,Two die from overdoses and 83 arrested at New Jersey Ozzfest,no,1
86,21341,PayPal freezes $20k in hurricane relief donations,no,1
86,26956,FAA: Jets at New York airport directed by child,no,1
86,23115,Jackie Chan Strikes a Chinese Nerve,no,1
86,21854,MV Rachel Corrie seized by Israeli Naval Forces,no,1
86,19152,Officer held after phone-hacking investigation 'leak',no,1
86,25015,"As Incomes Rebound, Saving Hits Highest Rate in 15 Years",no,1
86,3475,28 Things Celebrities Do In Real Life That Normal People Couldn't,yes,1
86,30657,MAKS Airshow opens up in Russia,no,1
86,23020,"DeMaurice Smith, New Head of N.F.L. Union, Starts Work Right Away",no,1
86,21585,United States Senator Ted Kennedy rushed to the hospital,no,1
86,12385,17 Times Richard Ayoade Was The Hero We Needed,yes,1
86,8429,"This Guy Watched All Of ""Breaking Bad"" For Three Days Straight And It's An Emotional Roller Coaster",yes,1
86,6850,Veterans Play Call Of Duty Against Pro Gamers,yes,1
86,501,Here's How Orphan Black Fans Are Dealing With Tatiana Maslany's Emmy Loss,yes,1
86,8697,Stop What You're Doing And Add Lady Gaga On Snapchat,yes,1
