userId,headlineId,headlineName,clickbait,interaction
82,18107,Race Officials Look to Expand Tour of California,no,1
82,18048,"For the New Administration, No Delay in Feather Ruffling",no,1
82,19045,UNHCR: Somalia violence killed 258 civilians last month; tens of thousands displaced,no,1
82,9040,"Macklemore Has Released A Track Called ""White Privilege II"" And It's Something",yes,1
82,2590,Should I Delete Photos Of My Ex From Instagram,yes,1
83,8869,19 Words You Don't Actually Understand Unless You're From Long Island,yes,1
83,225,What Should You Watch On Netflix This October,yes,1
83,22232,Politician denies claims he smoked cannabis while ambassador,no,1
83,17123,Scarponi Wins Stage 6 of Giro; Armstrong Puts Finish in Perspective,no,1
83,31209,"Gladys Powers, last female veteran of World War I dies age 109",no,1
83,767,"What ""Harry Potter"" Pick Up Line Should You Use",yes,1
83,13708,"This Is What Thousands Of People Singing ""Sweet Child O' Mine"" Together Sounds Like",yes,1
83,19779,Australian Defence Force faces a mass of sexual abuse lawsuits,no,1
83,23329,New pre-Iraq war memo leaked,no,1
83,469,Here's The Best Cement Ad You Will Ever See In Your Whole Life,yes,1
83,25857,Greenpeace founder supports nuclear energy,no,1
83,13255,Are You Happy With How You Lost Your Virginity,yes,1
83,18799,"For A-Rod, a New Chapter Will Say Much More Than Words",no,1
83,15325,You Need To Tell Us If These Things Are Doughnuts,yes,1
83,29669,Scandal Topples Chief of Deutsche Bahn,no,1
83,7556,18 Thoughts Everyone Has Before A Hookup,yes,1
83,26900,French police search for missing explosives,no,1
83,16575,"Synthes, Medical Device Maker, Accused of Improper Marketing",no,1
83,10972,15 Times Indian Newspapers Messed Up In 2015,yes,1
83,16341,United States charges eleven in credit card fraud case,no,1
83,8277,Which Celebrities Were Born On The Same Day Of The Month As You,yes,1
83,7068,34 Amazing Ways To Use Your Halloween Candy,yes,1
83,12406,"28 Times ""Breaking Bad"" Was Really Fucking Funny",yes,1
83,24370,"German Gunman, 17, Attacks School in Winnenden; 16 Are Dead",no,1
83,1076,"23 Signs You're Hopelessly Obsessed With ""New Girl""",yes,1
83,30342,Rutgers to Add Football Recruiting Lounge With $5 Million Donation,no,1
83,9803,Which Hogwarts House Does Each Kardashian Belong In,yes,1
83,2098,25 Amazing Gifts For Anyone Who Spends Most Of Their Time Snacking,yes,1
83,3816,"Molly Ringwald Thinks You're Great Too, Claire Danes",yes,1
83,14040,23 Tumblr Posts That Perfectly Explain Your Addiction To Tumblr,yes,1
83,12628,26 Things You Haven't Cared About In 11 Years,yes,1
83,27182,Mets and Yankees Have No Choice but to Move Forward,no,1
83,22953,Two killed in gun attack in Northern Ireland,no,1
83,27038,"Ontario Votes 2007: Interview with NDP candidate Sheila White, Scarborough-Rouge River",no,1
83,7694,Are These Pumpkin Spice Products Real Or Fake,yes,1
83,1049,We Know What Funny Cat GIF You Need To See Today,yes,1
83,15348,Watch Hilary Duff's Soul Get Crushed As She Realizes She Got A Parking Ticket,yes,1
83,26540,"With Typical Drama, Woods Caps His Latest Comeback",no,1
83,22207,"Israel Closes Media Center, Upsetting Palestinians",no,1
83,31007,Would-Be Parents Find Surrogate Agency Closed,no,1
83,7221,20 Delightfully Honest Shirts For Lazy Exercisers,yes,1
83,25629,White House Chief of Staff Rahm Emanuel steps down to run for Mayor of Chicago,no,1
83,8075,22 Tweets About Bands That Will Actually Make You Laugh,yes,1
83,21964,"In Silt, Bangladesh Sees Potential Shield Against Sea Level Rise",no,1
83,19291,Annual rich list shows Ireland now has six billionaires,no,1
83,8656,15 Mugs The Video Gamer In Your Life Will Love,yes,1
83,17446,Germany's July unemployment rate falls slightly,no,1
83,21979,Internet Companies and Ad Agencies Find Some Common Ground,no,1
83,13684,Can You Answer These Embarrassing Body Questions,yes,1
83,21437,Israel cabinet rejects UN war crimes report,no,1
84,3762,"These Wookiee Cookies Are The Perfect Snack For All You ""Star Wars"" Fans",yes,1
84,18062,"'Invitational Games for the Deaf, Taipei 2008' Day 2 features martial art events",no,1
84,7174,"We Can Thank ""Unbreakable Kimmy Schmidt"" For Pizza Rat Boulevard",yes,1
84,19153,Misaki stops Riggs at 'Strikeforce at the Mansion II',no,1
84,25790,"Edward Woodward, English actor, dies aged 79",no,1
84,24193,Che Guevara's ''Motorcycle Diaries'' companion dies,no,1
84,27025,"In Britain, Web Has Media Law Playing Catch-Up",no,1
84,7900,25 Times Rainn Wilson Was Seriously Hysterical On Twitter,yes,1
84,14263,Which Ed Sheeran Song Are You Based On Your Zodiac Sign,yes,1
84,18577,British policewoman shot dead,no,1
84,23996,"Bush backtracks over legal status of alleged ""Dirty Bomber"" Jose Padilla",no,1
84,20692,Starbucks Reports 77% Earnings Decline,no,1
84,14877,We Photoshopped Away The Features We Were Most Insecure About And This Is What Happened,yes,1
84,20362,Washington Post Names 2 Managing Editors,no,1
84,20005,"Militants in Pakistan torch NATO, US military vehicles",no,1
84,29754,Wyclef Jean considering standing for president of Haiti,no,1
84,17667,Al-Qaeda says another bin Laden tape to be released,no,1
84,22962,NASA: Old Arctic sea ice continues to melt,no,1
84,22234,Suspicions of nepotism arise from pulping of new Australian industrial relations information booklets,no,1
84,20191,Mike Tyson set to retire after loss,no,1
84,10814,Cholas Gave The Perfect Response To Women Dressing Like Them,yes,1
84,6300,"19 Out -Of-This-World ""Star Wars"" Crafts To Keep Die-Hard Fans Busy",yes,1
84,7695,We Got Our Prostates And Testicles Examined And You Should Too,yes,1
84,5046,What's The Best Mental Health Tip You've Ever Gotten,yes,1
84,24197,Paul Bernardo admits to more rapes,no,1
84,6689,"17 Young Adult Novels You Should Read, Based On Your Favorite Literary Classics",yes,1
84,491,46 Literary Baby Names That'll Make You Want To Have Children,yes,1
84,26796,Germany Bars Genetically Modified Corn,no,1
84,14626,"Can You Name These ""Bake Off"" Technical Challenges",yes,1
84,18773,2007 ICC World Twenty20: South Africa vs England,no,1
84,23478,'Bloody Sunday Inquiry' publishes report into British Army killing of activists in Northern Ireland,no,1
84,14321,21 Things People With ADHD Want You To Know,yes,1
84,24312,Three Walks in the 10th Push the Mets Past the Braves,no,1
84,14689,"The Cast Of ""Sherlock"" In The Victorian Age Vs. 2016",yes,1
84,20059,Wikinews interviews on contributions to open-source: Opera,no,1
84,3382,70 Classic Black Films Everyone Should See At Least Once,yes,1
84,25849,Blackhawks and Red Wings Carry Banner for Original Six,no,1
84,16673,Officer dies after accident in President Bush's motorcade,no,1
84,1473,These Three Questions Will Tell You Which Big City To Live In,yes,1
84,17356,"Thrill rides in U.S., Canada shut down after girl's feet are severed",no,1
84,1458,Which ShondaLand World Do You Belong In,yes,1
84,15416,"A Pair Of Twins Got Married To Another Pair Of Twins, Officiated By A Pair Of Twins",yes,1
84,11240,You Won't Believe How Many Sharks Are Swimming Off Florida Right Now,yes,1
84,20942,"Despite Fall, German Pair Win Skating Championship",no,1
84,13111,21 Amazing Gifts For People Who Are Totally Obsessed With Their Hair,yes,1
84,14900,13 People Who Seem To Really Be Struggling With This Wine Thing,yes,1
84,1174,"Are You Karen Or Ivy From ""Smash""",yes,1
84,9762,What Kind Of Pet Should You Adopt Based On Your Birth Month,yes,1
84,10805,Serious Question: How Many Pairs Of Basketball Shorts Does Adam Sandler Own,yes,1
84,7742,Rebel Wilson And Dakota Johnson Answer Your Dating Questions,yes,1
85,25729,In the Wrong Job? Monster.com Wants You,no,1
85,8450,Can You Name These Disney Villains By Just Looking At Their Hands,yes,1
85,26418,Scientists say genetic building blocks are from out of this world,no,1
85,27115,Ethiopia plans to expand country's Internet access,no,1
85,16502,Winning British EuroMillions lottery ticket worth £56 million claimed,no,1
85,22662,At least four killed by bomb thrown from motorcycle in Cairo,no,1
85,14272,Controversial Boxer Tyson Fury Stripped Of Heavyweight Title Just Two Weeks After Winning It,yes,1
85,8034,"Sansa Stark Will Finally Catch A Break On The Next Season Of ""Game Of Thrones""",yes,1
85,11344,The 22 Most Painfully Awkward Things That Happened In 2015,yes,1
85,15718,15 Gorgeous People With Disabilities Who Are Winning The Style Game,yes,1
85,6857,Why I Went To A Black College,yes,1
85,10950,Reminder: This Was Life In 2006,yes,1
85,6424,10 Celebs That Have Been Drinking From The Fountain Of Youth,yes,1
85,10038,14 Curly Hair Tips That Actually Work IRL,yes,1
85,26064,Priests jailed for $8.6 million theft,no,1
85,31540,Wikinews interviews Australian wheelchair basketball player Tina McKenzie,no,1
85,30598,Guantanamo captive returned to the United Kingdom,no,1
85,23055,Hurricane Earl threatens eastern US,no,1
85,19988,U.S. Senate majority goes to Democrats,no,1
85,22565,A Walk Through a Crop of Electronic Readers,no,1
85,19234,North Korea to Put U.S. Journalists on Trial,no,1
85,12595,We Know What You're Most Excited For Right Now Based On One Question,yes,1
85,9177,12 Cute Snakes In Tiny Hats Who Will Help You Conquer Your Fear,yes,1
85,2957,26 Very Important Nonfiction Books You Should Be Reading,yes,1
85,5226,Everything You Need To Know About Netflix's Original Series In 2016,yes,1
85,22621,British Airways flight lands short of runway at London Heathrow Airport,no,1
85,8810,"Nintendo Announced Cloud Will Be In ""Smash Bros"" And We Lost Our Minds",yes,1
85,9236,19 Hysterical Tweets About Midterms,yes,1
85,19695,US Senate offices evacuated,no,1
85,13448,21 Supporting TV Characters Who Might Even Be Better Than The Main Characters,yes,1
85,1776,Ben Stiller Made A Super Bowl Commercial For Female Viagra,yes,1
85,17391,"Chinese earthquake: Death toll reaches almost 15,000 as 'dangerous' cracks found in dam near city",no,1
85,7706,Awesome Irn-Bru Cocktails,yes,1
85,29382,Experts Watch for Signs Obama Will Move Appeals Courts to the Left,no,1
85,22083,Brandon Jennings Has a Slow Start in Italy,no,1
85,31093,"Haitian minister: Over 150,000 dead in capital after earthquake",no,1
85,18920,Goals for Ethanol Production Are in Peril,no,1
85,25492,Irish Obama song proves popular on Internet,no,1
85,3840,Chrissy Teigen Loves Pie So Much She Started Crying While Eating It,yes,1
85,21397,Axe Puts Its Brand on the Hamptons Club Scene,no,1
85,25692,Bush Lawyer Advised Rove to Shun Inquiries in Congress,no,1
85,1768,Can You Name These Christmas Movies From Their Posters,yes,1
85,9493,17 Pictures That Sum Up The Life Of A Really Skinny Girl,yes,1
85,12277,We Know Your Bra Size Based On Random Questions,yes,1
85,17596,"New Filings Fall, but Long-Term Job Claims Rise",no,1
85,5308,21 Things You Should Actually Do If You Win The Lottery,yes,1
85,23728,Body of missing teenager Amber Dubois found,no,1
85,141,14 Rare Photos Of Albert Einstein That You've Probably Never Seen Before,yes,1
85,15194,Sign Up For BuzzFeed's 10-Day Best Semester Ever Course,yes,1
85,23927,Europe and Russia Fail to Agree on Gas Deal,no,1
86,31038,"Five children found dead in Graham, Washington",no,1
86,5586,Non-Mexicans Try To Guess The Meaning Of Mexican Slang,yes,1
86,11180,18 Hilarious Tweets About Body Image That Will Make You Laugh Every Time,yes,1
86,5727,Everything You Need To Know About McDonald's New Chocolate-Covered French Fries,yes,1
86,24891,Poland made software patent directive stop,no,1
86,15916,The Facebook Privacy Notice Going Around Is A Total Farce,yes,1
86,29374,International Criminal Court in The Hague issues arrest warrant for leader of Sudan,no,1
86,8833,Which Of These Stock Photo Guys Would Be Your Hot Date,yes,1
86,182,8 Urban Dictionary Definitions You Need To Know,yes,1
86,5888,"Weird Ways Guys Say ""I Love You""",yes,1
86,31594,"After Killings Linked to I.R.A. Factions, Northern Ireland Defends Its Fragile Peace",no,1
86,31798,US court jails second man for Revolution Muslim web postings,no,1
86,21559,"Gaza Strip aid ship departs Greece, diverts to Egypt",no,1
86,25183,Inquiry ordered into video of US troops urinating on Taliban fighters,no,1
86,234,Here's How To Make A Floral Dog Leash For A Winter Wedding,yes,1
86,1499,19 Hilarious Disney Posts That Totally Nailed It,yes,1
86,1269,An Alabama Teacher Is Being Investigated For Wearing A Blackface Kanye West Costume,yes,1
86,29162,'Avatar' becomes highest-grossing film of all time,no,1
86,27247,Lenders Pledge $31 Billion for Eastern and  Central Europe,no,1
86,19175,Taliban commander blows himself up in Pakistan,no,1
86,20172,Big U.S. Role in Lending to Students,no,1
86,5048,17 Pictures Of Ben Folds And His Glasses,yes,1
86,19272,"Finland, Estonia and Greece ratify the EU's Treaty of Lisbon",no,1
86,11823,We Know Your Zodiac Sign Based On Your Favorite Dog Breeds,yes,1
86,7376,46 Taylor Swift Lyrics For When You Need An Instagram Caption,yes,1
86,8365,Demi Lovato On Her Mental Health Journey,yes,1
86,17425,Accused Qaeda Sleeper Agent in Court,no,1
86,984,19 Signs You're Slightly Obsessed With Cabin Socks,yes,1
86,21417,Formula One: Jenson Button wins 2010 Chinese Grand Prix,no,1
86,28453,"As Season Nears End, Soccer's Giants Stay in Trophy Chase",no,1
86,3726,These Teriyaki Chicken Pineapple Boats Are Actually So Easy,yes,1
86,1468,This Quiz Will Reveal What Your Family Will Argue About This Christmas,yes,1
86,10481,17 Unexpectedly Useful Gift Ideas For Procrastinators,yes,1
86,9911,"75 Thoughts I Had While Watching ""Star Wars: The Force Awakens""",yes,1
86,28678,"Stricker Wins John Deere Classic, Rising to No. 2 in FedEx Standings",no,1
86,31236,U.S. Pullout a Condition in Afghan Peace Talks,no,1
86,15075,10 Celebrity Red Carpet Looks That Are Out Of This World,yes,1
86,11641,"It Took Us A Serious Minute To Figure Out Who The Famous Person On The Cover Of ""Elle"" Is",yes,1
86,8142,Can You Identify These Famous Cartoon Characters By Just Their Eyes,yes,1
86,27953,A Long Time Between Nascar Victories,no,1
86,30190,Japan likely to change law to allow female heirs to the throne,no,1
86,24125,Food packages to Vestas occupiers cut off,no,1
86,16965,Stone Age Flutes Found in Germany Offer Clues to Early Music,no,1
86,12842,29 Things Non-Germans Find Bewildering About Germany,yes,1
86,27687,Sony to Install Digital Projectors in AMC Theaters,no,1
86,19071,"Nortel, Once a Telecom Giant, Files for Bankruptcy",no,1
86,29334,Sales Slide at J.C. Penney and Abercrombie,no,1
86,2408,All The Looks On The Critics' Choice Awards Red Carpet,yes,1
86,21228,Constitutionality of DNC Florida primary to be decided in appeal,no,1
86,13524,I Was Added To A Group Chat With Eight Strangers And It Got Incredibly Weird,yes,1
87,10433,Here's How A World Champion Runner Actually Eats And Trains,yes,1
87,23171,Fireball lights up sky across Canadian prairies,no,1
87,1701,Natasha Lyonne And Judy Greer Find Out How Well They Know Each Other,yes,1
87,13559,The 22 Most Hipster Things That Happened In 2015,yes,1
87,9547,"How Well Do You Remember The Kids From ""Hey Arnold!""",yes,1
87,23687,Lucas announces Star Wars for Blu-ray,no,1
87,31434,Resignation of JetBlue flight attendant Steven Slater announced,no,1
87,25206,"All change for Nottingham, England trams as new operator announced",no,1
87,605,Find Out What You Should Watch On Netflix This February,yes,1
87,3738,15 Stylishly Sexy Tall Guys Who Will Make You Feel Things,yes,1
87,21186,6.8 earthquake strikes off coast of Colombia,no,1
87,10036,"Which Guy From ""Are You The One?"" Would Be Your Perfect Match",yes,1
87,16214,Indonesian volcano eruption prompts thousands to evacuate,no,1
87,7683,15 Lazy And Delicious Pumpkin Spice Latte-Flavored Desserts You'll Want To Make Right Now,yes,1
87,28699,Libyan Leader Qaddafi Visits Italy,no,1
87,22268,International stock markets tumble after UK blasts,no,1
87,24253,Yukio Hatoyama formally elected Japanese prime minister,no,1
87,1357,How Dad Are You Actually,yes,1
87,12780,27 Clever Ways To Remember All Your Shit,yes,1
87,11988,"A Crazy Genius Spent 13 Years Archiving Every Episode Of MTV's ""120 Minutes""",yes,1
87,7405,26 Songs You Sweatily Grinded To At A Party In 2009,yes,1
87,25260,FIA Chief Says Deal Reached to Prevent F1 Split,no,1
87,3063,19 Starter Kits That Will Help You Be Crafty AF In 2016,yes,1
87,23574,Arabsat puts Arabic news channel back on the air,no,1
87,13252,Are You More Sativa Or Indica,yes,1
87,6868,This Mom Painted Her 7-Year-Old Daughter An Incredible Star Wars Mural,yes,1
87,7121,"Do You Remember The Pilot Episode Of ""Bob's Burgers""",yes,1
87,21589,Israeli army reoccupies Tulkarem in West Bank,no,1
87,30462,Female lawyers to be granted court access in Saudi Arabia,no,1
87,6589,What Cupcake Flavor Are You,yes,1
87,31809,Italian petrol prices rocket to a record EUR 1.30 per litre,no,1
87,16197,Haitian Supreme Court rules Simeus eligible,no,1
87,26626,"Urban fox 'mauls' two babies in London, England",no,1
87,21711,US automaker GM reports losses of $6 billion,no,1
87,18144,Amnesty International tells Iran to free imprisoned journalists,no,1
87,1323,29 Women Share The Life-Changing Beauty Tips They Got From Mom,yes,1
87,3311,23 Of The Most Satisfying Things That Can Happen While Driving,yes,1
87,17061,"For Bond Investors, a Focus on Scrutiny Over Timing",no,1
87,23430,V.C.U. Point Guard Eric Maynor Has  Final Shot at Unfinished Business,no,1
87,17760,"British hacker may face Guantanamo, 60-year sentence",no,1
87,17624,V.M.I. Revived by a High-Octane Offense,no,1
87,7257,We Know Your Feel-Good Song Based On Your Zodiac Sign,yes,1
87,8873,Is It Medically Possible To Lick A G-Spot,yes,1
87,26199,Contraceptive Sponge Makes a Return to Pharmacy Shelves,no,1
87,8510,31 Things That'll Actually Save You From The Cold,yes,1
87,11443,"17 ""The West Wing"" Trivia Questions Only True Fans Will Be Able To Answer",yes,1
87,18220,Canada keeping eye on Deepwater Horizon spill,no,1
87,29879,Cyclone Kills Nearly 200 in Bangladesh and India,no,1
87,681,Guy Friends Get Naked And Bare All,yes,1
87,11849,These Pit Bull Brothers Are The Cutest Thing You'll See All Day,yes,1
88,25193,"Iran's Ahmadinejad wants change in US policies, not 'tactics'",no,1
88,17127,Belgium's Queen Fabiola seriously ill,no,1
88,25942,Celtics Rebuff a Challenger to Their Throne,no,1
88,2540,25 Gifts For People Obsessed With The Ocean,yes,1
88,10053,This Woman Is Taking A Stand Against People Who Say Mental Illness Is Fake,yes,1
88,20170,300 Laid Off at Sears,no,1
88,17745,Pakistani Police Kill 5 Militants Linked to Taliban,no,1
88,16940,Creationist sentiments affect Imax business strategy,no,1
88,8055,"18 Slightly Horrifying Airport Moments That Will Make You Say ""WHY?!""",yes,1
88,21412,"His Nascar Experiment Over, Dario Franchitti Roars Back at Indy",no,1
88,7798,35 Times The Kardashians Were Unintentionally Funny,yes,1
88,3004,Can You Solve This Tricky Tribute Puzzle To A Classic Board Game,yes,1
88,6972,21 Genius Ways To Eat Peanut Butter And Jelly,yes,1
88,21463,Afghan president Hamid Karzai opens new terminal at Kabul International Airport,no,1
88,19564,Graying Skateboarders Hope to Revive Slalom,no,1
88,14114,Indian Women Open Up About Their First Times Being Harassed In Public,yes,1
88,30434,Rhetoric of Rationing Health Care Overlooks Reality,no,1
88,19016,Arrest made over murder of UK gemstone expert in Kenya,no,1
88,23211,China Goes on a Commodities Shopping Spree,no,1
88,4359,"Natalia Tena Sorts ""Harry Potter"" Characters Into ""Game Of Thrones"" Houses",yes,1
88,12134,13 Things Ruby Rose Looked Like At The MTV EMAs,yes,1
88,25184,Postal worker saves baby's life,no,1
88,8597,Here's Six Amazing Tricks To Get The Most Out Of Your Wardrobe,yes,1
88,4213,21 Hilarious Tweets About Ghosts That Will Make You Laugh Out Loud Every Time,yes,1
88,14995,Ellen DeGeneres And North West Brushing My Little Pony's Hair Is Just Adorable,yes,1
88,9719,"18 Reasons Spotify Ads Are Worse Than Dying A Horrifying, Painful Death",yes,1
88,22167,Cablevision to Offer New York Market Live Streaming of Yankee Games,no,1
88,18388,Judge allows student to sue school for revealing sexuality,no,1
88,22359,Mobile ringtone tops the UK singles chart,no,1
88,11700,Apparently Chance The Rapper Is Going To Be On Kanye's New Album,yes,1
88,6200,"Alan Rickman Wrote The Perfect Farewell To ""Harry Potter""",yes,1
88,5914,Here's How The Victoria's Secret Fashion Show Changed Over 20 Years,yes,1
88,3736,Freshers' Week Expectations Vs. Reality,yes,1
88,21699,Explosion injures at least 14 in Colorado,no,1
88,9235,What's Your All-Time Favorite Book About The American South,yes,1
88,17365,Calculating Consumer Happiness at Any Price,no,1
88,27353,Canada Offers Energy Subsidy to Pulp and Paper Industry,no,1
88,26577,Three of Serbia's neighbours recognize Kosovo,no,1
88,5913,"Do You Know The Lyrics To ""Bullfrog In Love"" From ""The Office""",yes,1
88,16086,Olympic gold medalist Evan Lysacek gets hero's welcome in hometown,no,1
88,3330,"You Aren't Able To Listen To Adele's ""25"" On Apple Music Or Spotify",yes,1
88,9878,13 Dogs Who Just Don't Understand Fences,yes,1
88,27611,Last WWII Comanche 'code talker' dies,no,1
88,8521,Can We All Take A Moment To Appreciate Ben Whishaw's Hair Right Now,yes,1
88,20830,"In Europe, Differences Over Crisis Exit Strategy",no,1
88,1506,New Year's Eve Underwear Traditions Around The World,yes,1
88,19137,Johnson ousts Livingstone in London mayoral election,no,1
88,31479,South Korea to Spend $3 Billion on Airport,no,1
88,11167,17 Times Shonda Rhimes Ruled The Damn World,yes,1
88,10599,27 Tweets About Anxiety That Will Make You Laugh Then Cry,yes,1
89,4882,15 Confessions About What It's Like To Have A Work Wife Or Husband,yes,1
89,19564,Graying Skateboarders Hope to Revive Slalom,no,1
89,23328,NASA's Phoenix spacecraft having trouble analyzing soil samples,no,1
89,1879,How Many Of These Classic Coming-Of-Age Movies Have You Seen,yes,1
89,2413,17 Times Ellen And Oprah Were So Us And Our Squad,yes,1
89,26341,Windows Vista faces possible trademark challenges,no,1
89,21197,International Talk Like A Pirate Day held on Saturday,no,1
89,20312,Most complete dinosaur from Britain goes on display,no,1
89,29847,Zimbabwe election victory for Mugabe,no,1
89,20521,Roger Federer wins Australian Open,no,1
89,6114,"Here's What The New ""Filled Cupcake"" Oreo Flavor Tastes Like",yes,1
89,5793,What Is Your Ghost Name Actually,yes,1
89,15313,Australians Try Japanese Candy,yes,1
89,9962,How Posh Is Your Fridge,yes,1
89,19871,Police Release Mexican Beauty Queen,no,1
89,93,Which Zodiac Sign Are You Most Compatible With,yes,1
89,20998,Nixon Comments Disclosed on Abortion and Watergate,no,1
89,28898,U.S. Plan to Stem Foreclosures Is Mired in Paper Avalanche,no,1
89,16653,Italy urges pilgrims to avoid Rome city centre for Pope funeral,no,1
89,19750,"Wikimania 2008 opens at Bibliotheca Alexandrina, Egypt",no,1
89,21412,"His Nascar Experiment Over, Dario Franchitti Roars Back at Indy",no,1
89,12088,"Do You Think ""Post To Be"" Is One Of The Greatest R&B Collaborations Of All Time",yes,1
89,6290,This Man Handed Out 100 Love Notes To Strangers To Honor His Late Wife,yes,1
89,29339,"Mirror Images, but Seen Differently",no,1
89,22504,"US government reports decline in teen birth rate and binge drinking, rise in poverty and drug abuse",no,1
89,8396,This Video Is For Every Girl Who Can't Do Makeup,yes,1
89,6090,See How Toronto's SkyDome Stadium Was Built In This Time-Lapse Video,yes,1
89,12482,This Heart Test Will Determine What Kind Of Romantic You Are,yes,1
89,21807,Groundhog predicts 6 more weeks of winter weather for US,no,1
89,14316,11 Bad Sex Confessions,yes,1
89,26593,British voice artist Roy Skelton dies at age 79,no,1
89,12219,Britney Spears Continues To Perform While Having A Wardrobe Malfunction,yes,1
89,4643,Garrett Hedlund Has Just Become Even More Perfect,yes,1
89,291,This Indian Dancer Had Sex Reassignment Surgery To Live With Her Boyfriend From Pakistan,yes,1
89,5670,This Dude Dresses His Beard Up For Every Holiday And It's Glorious,yes,1
89,23585,BBC newsreader sacked after conviction for wounding teenager,no,1
89,29586,British man survives artificial heart transplant,no,1
89,9488,21 Pictures Of Smiling Dogs Because Life Is Terrible,yes,1
89,19055,Death of Rider Jeremy Lusk Points to   Perils of Motocross,no,1
89,31035,Yale Is an Unlikely Host and Participant in N.C.A.A. Hockey Tournament,no,1
89,8516,Is This Celeb A Teen Or Not,yes,1
89,18350,Polish humanitarian Irena Sendler dies at age 98,no,1
89,17293,"Josh Beckett Maintains Order, and His Image, on the Mound",no,1
89,12475,17 Cats Who Can't Hide Their Christmas Cheer Any Longer,yes,1
89,833,21 Things You've Never Noticed At Disneyland,yes,1
89,19936,Crown Prince Sultan of Saudi Arabia dies,no,1
89,15776,This Photo Shoot With A Pregnant Woman As A Model Is Absolutely Stunning,yes,1
89,26531,Clerics Silent on a Turbulent Election,no,1
89,11862,Can You Guess Which Celebrities Tweeted These Holiday-Themed Tweets,yes,1
89,5099,"The ""Friends"" Cast Gave A Special Shout-Out To Matthew Perry",yes,1
90,6629,15 Situations That Every Dog Owner Will Understand,yes,1
90,22157,Senator Obama's passport records breached in January 2008,no,1
90,31080,A Green Way to Dump Low-Tech Electronics,no,1
90,21498,"Spanish trawler missing, three die in UK as storms hit northern Europe",no,1
90,11556,17 Vines That Prove Mashups Should Never Be Longer Than Six Seconds,yes,1
90,4312,"How Well Do You Actually Know ""The Addams Family""",yes,1
90,3432,Which Cheap American Beer Are You,yes,1
90,492,Can You Identify These Super-Zoomed-In Celebrities,yes,1
90,7983,"23 Insanely Adorable Jamie Scott Quotes From ""One Tree Hill""",yes,1
90,21233,UBS Given a Short Window to Release Documents,no,1
90,6840,Who Said It: Nicki Minaj Or Elizabeth Cady Stanton,yes,1
90,30596,Loggers Hope to Save Jobs by Saving Environment,no,1
90,21416,7 British paratroopers accused of murder begin trial,no,1
90,13304,Tell Us About Yourself(ie): Kaitlin Doubleday,yes,1
90,29189,Ukraine implements tougher rules on Russian navy,no,1
90,11605,Your Horoscope For The Week Of January 4,yes,1
90,14794,I Went To The Grammys Last Night And This Is What I Learned,yes,1
90,14832,"What ""Bro"" Really Means",yes,1
90,30403,UK seizes drugs worth £25 million in new record,no,1
90,17368,Brazil blames human error for 2006 midair airliner collision,no,1
90,3074,Which Disney Princess Are You Based On Your Birth Month,yes,1
90,30588,7.0 magnitude earthquake strikes off Haitian coast,no,1
90,4986,7 Weeknight Dinners That Everybody Will Love,yes,1
90,12813,How Futuristic Are You,yes,1
90,15737,How Many Of These Award-Winning TV Shows Have You Seen,yes,1
90,13453,"My Long, Exhausting Summer Of Street Harassment Is Over",yes,1
90,9094,What's Mom Sharing Now,yes,1
90,26865,Ice Hockey: Claude Giroux scores overtime goal to lift Flyers to victory in Game 3 of the 2010 Stanley Cup Finals,no,1
90,24539,"Judge known for jailing pirates shot dead in Bossaso, Somalia",no,1
90,1597,22 Times Russell Brand Was Actually Really Fucking Funny,yes,1
90,13662,15 Totally Breathtaking Places You Won't Believe Are Real,yes,1
90,27161,President Alvaro Uribe asks Washington to stop meddling,no,1
90,20945,Widespread strike action may hit France,no,1
90,9560,This Girl Trying To Get Harry Styles' Attention Will Break Your Heart,yes,1
90,27545,"US stocks surge, Dow Jones index reaches record",no,1
90,23662,"A Clinton Listening Tour, but China Gets an Earful",no,1
90,19174,Gilad Shalit to be exchanged for Palestinian prisoners,no,1
90,27239,New York Doctors Race to Abide by In-Office Surgery Law,no,1
90,29382,Experts Watch for Signs Obama Will Move Appeals Courts to the Left,no,1
90,11692,I Tried San Francisco's New $15 Coffee,yes,1
90,29565,Pentagon's Quadrennial Defense Review released,no,1
90,3472,15 People Who Brought Laziness To A Whole New Level,yes,1
90,10469,This Is What Canada Looked Like Before This Ridiculously Long Election Started,yes,1
90,31310,South Africa prepares for elections,no,1
90,13536,"Which Marnie From ""Halloweentown"" Are You",yes,1
90,21223,"Philippine fireworks factory explosion kills at least 8, injures 70 more",no,1
90,3011,What Thanksgiving Side Dish Are You,yes,1
90,16774,Chinese rioters storm Japanese embassy in Beijing,no,1
90,31609,All States Beat a Deadline on Transportation Spending,no,1
90,16370,Young Norwegian Boasson Hagen Rides Like  Veteran in First Giro,no,1
91,26941,Testimony by John Travolta that son was autistic raises Scientology questions,no,1
91,4849,18 Undeniable Things Filipinos Do During Christmas Season,yes,1
91,7026,"Deepika Padukone, Vin Diesel, Ruby Rose Are Training Intensely For ""XXX: The Return Of Xander Cage""",yes,1
91,24165,Australia's New South Wales Fire Brigades in crisis over bullying,no,1
91,21768,Discovery of the most powerful explosion in the Universe,no,1
91,16499,Pakistani journalist found dead in home,no,1
91,21844,Pavarotti receives standing ovation at funeral,no,1
